total_assets,daily_return,annual_rate_of_return,sharpe_ratio,max_drawdown
116467.53468424064,-0.003139589703359813,,,
116724.3479466787,0.0022050201640682054,,,
117138.16541647154,0.003545254071428916,,,
116417.47201563738,-0.006152507154878362,,,
115016.94665907855,-0.012030199009739007,,,
116023.22183368882,0.008748929647671488,,,
114680.63193474844,-0.011571734328020056,,,
117067.49374704449,0.02081312050716755,,,
118107.86108155033,0.008886901916204337,,,
116874.27070100667,-0.010444608591225868,,,
117482.80635274434,0.005206754644009326,,,
119033.36681909172,0.013198190564939205,,,
119713.11396971926,0.0057105597261699614,,,
119835.71636654218,0.00102413505719956,,,
119493.29944036691,-0.0028573862330651956,,,
119934.55649638623,0.003692734723083957,,,
121133.89563785667,0.009999946441679342,,,
121120.24414041835,-0.00011269758449050649,,,
120325.87759726682,-0.006558495227524386,,,
119910.86629908545,-0.00344906105376952,,,
120166.13820059269,0.0021288471127423048,,,
120624.87228934593,0.0038174988030945656,,,
120559.0113540149,-0.0005459979694159012,,,
119563.63963799263,-0.008256302907954538,,,
120581.3916659913,0.008512220195706188,,,
119561.32579021071,-0.00845956296976691,,,
120156.55217056478,0.004978419036591131,,,
119996.168159293,-0.001334792055651901,,,
119519.18815650554,-0.003974960285017426,,,
120214.01305860424,0.0058135008513349185,,,
117738.9063415737,-0.020589169715380162,,,
116073.05432288816,-0.014148696216463308,,,
117207.81065580029,0.009776225322334575,,,
118091.11385600873,0.007536214483200299,,,
117168.99009406194,-0.007808578747687589,,,
117472.2020279822,0.0025878172516196063,,,
117298.69510691692,-0.0014770040747508206,,,
119220.58040070262,0.016384541124126795,,,
119232.3064073857,9.835555777093496e-05,,,
119779.73293534873,0.0045912600742001874,,,
120090.36844629515,0.0025933895771339532,,,
120459.0469766015,0.0030700091529090034,,,
120318.77625118819,-0.0011644681651894473,,,
119953.04953009167,-0.003039647945994761,,,
120137.57996539833,0.001538355515174894,,,
119697.34156595322,-0.0036644520355071375,,,
120238.1515912064,0.004518145667881779,,,
119794.71724220463,-0.0036879671147090898,,,
121181.13849982274,0.011573308819745387,,,
121162.27465197998,-0.00015566653421716925,,,
121380.87079531113,0.001804160114681208,,,
121828.93523630126,0.0036913925403099235,,,
121998.29540935851,0.0013901473630115735,,,
123179.98068924085,0.009686080251508855,,,
123146.20356985708,-0.00027420948757073127,,,
123236.57368609305,0.0007338441106281568,,,
123896.33453196184,0.0053536123744346575,,,
123988.96008364069,0.0007476052623247575,,,
123865.67046956743,-0.0009943596106467556,,,
124354.96332737485,0.00395018939430547,,,
124022.14887818505,-0.002676326222007197,,,
124526.15924430847,0.004063873837716336,,,
124929.21716198763,0.003236732909174478,,,
125129.85736787089,0.0016060310825698476,,,
125657.95249712624,0.004220376658008895,,,
125108.08338752706,-0.004375919698450859,,,
124923.35672648986,-0.0014765365756983506,,,
124856.36619513301,-0.0005362530523697062,,,
125411.97266180377,0.004449965056666949,,,
125896.11913607162,0.003860448599859234,,,
126235.319341511,0.0026942864304877467,,,
126152.39822885601,-0.0006568772756114782,,,
126296.97217274344,0.0011460261233016134,,,
123849.984799811,-0.01937486964917534,,,
124564.69643582104,0.005770785011926183,,,
124909.60276128087,0.0027688930758766883,,,
125569.89148796379,0.005286132627807749,,,
125786.43566020661,0.0017244911951173059,,,
125546.59434873532,-0.0019067343009796511,,,
125575.92527833192,0.00023362584822606003,,,
125632.13606281109,0.0004476238925141818,,,
126751.59203828442,0.008910586180860935,,,
127436.9866312996,0.005407384491140421,,,
127644.24822343695,0.001626384910818679,,,
127799.23561869808,0.0012142137026796007,,,
127592.46869260614,-0.001617904247165014,,,
129223.54594831925,0.012783491631020105,,,
129069.20559450338,-0.0011943671153986646,,,
128955.67744287135,-0.0008795913100193564,,,
128885.96958855994,-0.0005405566912112247,,,
129491.60422310172,0.00469899583698008,,,
129442.49654354442,-0.0003792344673767545,,,
128392.70924369546,-0.008110066847295538,,,
129485.68337112197,0.008512742926485073,,,
128785.29097432253,-0.005409033482041581,,,
128442.13026513283,-0.00266459551858389,,,
129278.76224196905,0.0065136881108185385,,,
128641.2044264285,-0.004931651606837284,,,
129968.15502099098,0.01031512881489971,,,
